# q_A^-1 I sigma_shared_background
1.950000000000000899e-01 1.800649609138848736e-02 5.655767531396544735e-03
2.000000000000000944e-01 1.305034268392071990e-02 5.186696491617184650e-03
2.050000000000000988e-01 1.345337981396797083e-02 5.381567692358093027e-03
2.100000000000001033e-01 1.099919184906598089e-02 5.268663691600327173e-03
2.150000000000001077e-01 1.507470918230604910e-02 5.425445228226432638e-03
2.200000000000001121e-01 2.466345462129845498e-02 5.194479404529875853e-03
2.250000000000001166e-01 1.616339505171596538e-02 5.069011930360777136e-03
2.300000000000001210e-01 1.362980715273702861e-02 5.149911072022195571e-03
2.350000000000001255e-01 1.108973557493179822e-02 4.950113111009426387e-03
2.400000000000001299e-01 1.544382150227365316e-02 5.320816391989615160e-03
2.450000000000001343e-01 8.083681915809427104e-03 5.427270077547696227e-03
2.500000000000001110e-01 1.087918123509985270e-02 5.245698616757848813e-03
2.550000000000001155e-01 1.123030521101739398e-02 5.551226826140755882e-03
2.600000000000001199e-01 8.599234394164663453e-03 5.522366429130863563e-03
2.650000000000001243e-01 8.778681343099002318e-03 5.668890936252150674e-03
2.700000000000001288e-01 1.239167029080527442e-02 5.690003625096102385e-03
2.750000000000001332e-01 1.310934761412476529e-02 5.524029108300511533e-03
2.800000000000001377e-01 7.216424441113512833e-03 6.035909313957600261e-03
2.850000000000001421e-01 5.651362462181602070e-03 5.576605929306933593e-03
2.900000000000001465e-01 1.300025793417919177e-02 5.942501469786596116e-03
2.950000000000001510e-01 5.592873585673631930e-03 5.813589675340890932e-03
3.000000000000001554e-01 8.445097732850121233e-03 5.738789601918778058e-03
3.050000000000001599e-01 2.159222285427623081e-03 5.620075311819932272e-03
3.100000000000001643e-01 1.348455246327527612e-02 5.594188084129548752e-03
3.150000000000001688e-01 3.906080082583861766e-03 5.467898182141711118e-03
3.200000000000001732e-01 1.395768535956450410e-02 5.420306273390970188e-03
3.250000000000001776e-01 1.068553886495366909e-02 5.365474751519690513e-03
3.300000000000001821e-01 1.092187950015319382e-02 5.508977509675348772e-03
3.350000000000001865e-01 1.361120398017852742e-02 5.385736732005028983e-03
3.400000000000001910e-01 1.438501995300175626e-02 5.230786746888746452e-03
3.450000000000001954e-01 1.077708330119300263e-02 5.285461323880267202e-03
3.500000000000001998e-01 7.199560056444476511e-03 4.946722351797174476e-03
3.550000000000002043e-01 8.482721873036629459e-03 5.248803224143678246e-03
3.600000000000002087e-01 8.513906006232696555e-03 5.081075887127983054e-03
3.650000000000002132e-01 6.401927800730842708e-03 5.280141526717955190e-03
3.700000000000002176e-01 -2.849066116686928274e-04 5.030969223042334321e-03
